#Deco_Type|Place_On|FillRatio|Biome|Y_Min|Y_Max|Deco_Node|HeightMax|SpawnBy|NumSpawnBy|||
#||||||||||||
||||||||||||
plants|lib_materials:dirt_brown_with_grass_hot_semihumid|0.06|hot_semihumid|lowland|shelf|shrub_jungle;plant_small_jungle_tree||||||
#||||||||||||
trees|lib_materials:dirt_clayey_with_grass_hot_semihumid|0.08|hot_semihumid|lowland|shelf|jungle_01;jungle_02;jungle_04;jungle_05;jungle_06;jungle_07|nil|nil|nil|||
trees|lib_materials:dirt_clayey_with_grass_hot_semihumid|0.08|hot_semihumid|lowland|shelf|bamboo_tropical_01;bamboo_tropical_02;bamboo_tropical_03;bamboo_tropical_04||||||
plants|lib_materials:dirt_clayey_with_grass_hot_semihumid|0.06|hot_semihumid|lowland|shelf|grass_jungle_1;grass_jungle_2;grass_jungle_3;grass_jungle_4;grass_jungle_5||||||
plants|lib_materials:dirt_clayey_with_grass_hot_semihumid|0.06|hot_semihumid|lowland|shelf|shrub_jungle||||||
plants|lib_materials:dirt_clayey_with_grass_hot_semihumid|0.06|hot_semihumid|lowland|shelf|plant_small_jungle_tree||||||
#||||||||||||
plants|lib_materials:dirt_sandy_with_grass_hot_semihumid|0.05|hot_semihumid|lowland|shelf|grass_jungle_1;grass_jungle_2;grass_jungle_3;grass_jungle_4;grass_jungle_5||||||
plants|lib_materials:dirt_sandy_with_grass_hot_semihumid|0.001|hot_semihumid|lowland|shelf|flower_hibiscus;flower_orchid;flower_lantana||||||
plants|lib_materials:dirt_sandy_with_grass_hot_semihumid|0.001|hot_semihumid|lowland|shelf|plant_banana_1;plant_gourd_bottle_1;plant_pineapple_plant||||||
plants|lib_materials:dirt_sandy_with_grass_hot_semihumid|0.001|hot_semihumid|lowland|shelf|plant_creeper||||||
plants|lib_materials:dirt_sandy_with_grass_hot_semihumid|0.05|hot_semihumid|lowland|shelf|grass_jungle;shrub_lush_01||||||
plants|lib_materials:dirt_sandy_with_grass_hot_semihumid|0.05|hot_semihumid|lowland|shelf|shrub_jungle;plant_small_jungle_tree||||||
#||||||||||||
trees|lib_materials:dirt_silty_with_grass_hot_semihumid|0.003|hot_semihumid|lowland|shelf|brazilnut_01;brazilnut_02||||||
trees|lib_materials:dirt_silty_with_grass_hot_semihumid|0.003|hot_semihumid|lowland|shelf|capirona_01;capirona_02||||||
trees|lib_materials:dirt_silty_with_grass_hot_semihumid|0.003|hot_semihumid|lowland|shelf|jungle_01;jungle_02;jungle_04;jungle_05;jungle_06;jungle_07|nil|nil|nil|||
trees|lib_materials:dirt_silty_with_grass_hot_semihumid|0.003|hot_semihumid|lowland|shelf|jungle_green_01;jungle_green_02;jungle_green_03|nil|nil|nil|||
plants|lib_materials:dirt_silty_with_grass_hot_semihumid|0.002|hot_semihumid|lowland|shelf|tree_fern_giant_sapling|nil|nil|nil|||
plants|lib_materials:dirt_silty_with_grass_hot_semihumid|0.002|hot_semihumid|lowland|shelf|tree_fern_sapling|nil|nil|nil|||
#||||||||||||
trees|lib_materials:dirt_black_with_litter_rainforest|0.002|hot_semihumid|lowland|shelf|brazilnut_01;brazilnut_02||||||
trees|lib_materials:dirt_black_with_litter_rainforest|0.002|hot_semihumid|lowland|shelf|capirona_01;capirona_02||||||
trees|lib_materials:dirt_black_with_litter_rainforest|0.002|hot_semihumid|lowland|shelf|jungle_01;jungle_02;jungle_04;jungle_05;jungle_06;jungle_07||||||
trees|lib_materials:dirt_black_with_litter_rainforest|0.002|hot_semihumid|lowland|shelf|jungle_green_01;jungle_green_02;jungle_green_03||||||
plants|lib_materials:dirt_black_with_litter_rainforest|0.05|hot_semihumid|lowland|shelf|grass_jungle_1;grass_jungle_2;grass_jungle_3;grass_jungle_4;grass_jungle_5||||||
plants|lib_materials:dirt_black_with_litter_rainforest|0.002|hot_semihumid|lowland|shelf|flower_hibiscus;flower_orchid;flower_lantana||||||
plants|lib_materials:dirt_black_with_litter_rainforest|0.002|hot_semihumid|lowland|shelf|plant_banana_1;plant_gourd_bottle_1;plant_pineapple_plant||||||
plants|lib_materials:dirt_black_with_litter_rainforest|0.002|hot_semihumid|lowland|shelf|plant_creeper||||||
plants|lib_materials:dirt_black_with_litter_rainforest|0.05|hot_semihumid|lowland|shelf|grass_jungle;shrub_lush_01||||||
plants|lib_materials:dirt_black_with_litter_rainforest|0.05|hot_semihumid|lowland|shelf|shrub_jungle;plant_small_jungle_tree||||||
#||||||||||||
trees|lib_materials:dirt_brown_with_litter_rainforest|0.002|hot_semihumid|lowland|shelf|fig_01;fig_02;fig_03||||||
trees|lib_materials:dirt_brown_with_litter_rainforest|0.002|hot_semihumid|lowland|shelf|jungle_01;jungle_02;jungle_04;jungle_05;jungle_06;jungle_07||||||
plants|lib_materials:dirt_brown_with_litter_rainforest|0.05|hot_semihumid|lowland|shelf|grass_jungle_1;grass_jungle_2;grass_jungle_3;grass_jungle_4;grass_jungle_5||||||
plants|lib_materials:dirt_brown_with_litter_rainforest|0.002|hot_semihumid|lowland|shelf|flower_hibiscus;flower_orchid;flower_lantana||||||
plants|lib_materials:dirt_brown_with_litter_rainforest|0.002|hot_semihumid|lowland|shelf|plant_banana_1;plant_gourd_bottle_1;plant_pineapple_plant||||||
plants|lib_materials:dirt_brown_with_litter_rainforest|0.002|hot_semihumid|lowland|shelf|plant_creeper||||||
plants|lib_materials:dirt_brown_with_litter_rainforest|0.05|hot_semihumid|lowland|shelf|grass_jungle;shrub_lush_01||||||
plants|lib_materials:dirt_brown_with_litter_rainforest|0.05|hot_semihumid|lowland|shelf|shrub_jungle;plant_small_jungle_tree||||||
#||||||||||||
trees|lib_materials:dirt_clayey_with_litter_rainforest|0.002|hot_semihumid|lowland|shelf|jungle_01;jungle_02;jungle_04;jungle_05;jungle_06;jungle_07||||||
trees|lib_materials:dirt_clayey_with_litter_rainforest|0.002|hot_semihumid|lowland|shelf|bamboo_tropical_01;bamboo_tropical_02;bamboo_tropical_03;bamboo_tropical_04||||||
plants|lib_materials:dirt_clayey_with_litter_rainforest|0.05|hot_semihumid|lowland|shelf|grass_jungle_1;grass_jungle_2;grass_jungle_3;grass_jungle_4;grass_jungle_5||||||
plants|lib_materials:dirt_clayey_with_litter_rainforest|0.002|hot_semihumid|lowland|shelf|flower_hibiscus;flower_orchid;flower_lantana||||||
plants|lib_materials:dirt_clayey_with_litter_rainforest|0.002|hot_semihumid|lowland|shelf|plant_banana_1;plant_gourd_bottle_1;plant_pineapple_plant||||||
plants|lib_materials:dirt_clayey_with_litter_rainforest|0.002|hot_semihumid|lowland|shelf|plant_creeper||||||
plants|lib_materials:dirt_clayey_with_litter_rainforest|0.05|hot_semihumid|lowland|shelf|grass_jungle;shrub_lush_01||||||
plants|lib_materials:dirt_clayey_with_litter_rainforest|0.05|hot_semihumid|lowland|shelf|shrub_jungle;plant_small_jungle_tree||||||
#||||||||||||
plants|lib_materials:dirt_sandy_with_litter_rainforest|0.05|hot_semihumid|lowland|shelf|grass_jungle_1;grass_jungle_2;grass_jungle_3;grass_jungle_4;grass_jungle_5||||||
plants|lib_materials:dirt_sandy_with_litter_rainforest|0.002|hot_semihumid|lowland|shelf|flower_hibiscus;flower_orchid;flower_lantana||||||
plants|lib_materials:dirt_sandy_with_litter_rainforest|0.002|hot_semihumid|lowland|shelf|plant_banana_1;plant_gourd_bottle_1;plant_pineapple_plant||||||
plants|lib_materials:dirt_sandy_with_litter_rainforest|0.002|hot_semihumid|lowland|shelf|plant_creeper||||||
plants|lib_materials:dirt_sandy_with_litter_rainforest|0.05|hot_semihumid|lowland|shelf|grass_jungle;shrub_lush_01||||||
plants|lib_materials:dirt_sandy_with_litter_rainforest|0.05|hot_semihumid|lowland|shelf|shrub_jungle;plant_small_jungle_tree||||||
#||||||||||||
trees|lib_materials:dirt_silty_with_litter_rainforest|0.002|hot_semihumid|lowland|shelf|brazilnut_01;brazilnut_02||||||
trees|lib_materials:dirt_silty_with_litter_rainforest|0.002|hot_semihumid|lowland|shelf|capirona_01;capirona_02||||||
trees|lib_materials:dirt_silty_with_litter_rainforest|0.002|hot_semihumid|lowland|shelf|jungle_01;jungle_02;jungle_04;jungle_05;jungle_06;jungle_07||||||
trees|lib_materials:dirt_silty_with_litter_rainforest|0.002|hot_semihumid|lowland|shelf|jungle_green_01;jungle_green_02;jungle_green_03||||||
plants|lib_materials:dirt_silty_with_litter_rainforest|0.05|hot_semihumid|lowland|shelf|grass_jungle_1;grass_jungle_2;grass_jungle_3;grass_jungle_4;grass_jungle_5||||||
plants|lib_materials:dirt_silty_with_litter_rainforest|0.002|hot_semihumid|lowland|shelf|flower_hibiscus;flower_orchid;flower_lantana||||||
plants|lib_materials:dirt_silty_with_litter_rainforest|0.002|hot_semihumid|lowland|shelf|plant_banana_1;plant_gourd_bottle_1;plant_pineapple_plant||||||
plants|lib_materials:dirt_silty_with_litter_rainforest|0.002|hot_semihumid|lowland|shelf|plant_creeper||||||
plants|lib_materials:dirt_silty_with_litter_rainforest|0.05|hot_semihumid|lowland|shelf|grass_jungle;shrub_lush_01||||||
plants|lib_materials:dirt_silty_with_litter_rainforest|0.05|hot_semihumid|lowland|shelf|shrub_jungle;plant_small_jungle_tree||||||
#||||||||||||
#HIGHLAND||||||||||||
trees|lib_materials:dirt_with_grass_hot_semihumid|0.08|hot_semihumid|shelf|highland|capirona_01;capirona_02||||||
trees|lib_materials:dirt_with_grass_hot_semihumid|0.08|hot_semihumid|shelf|highland|jungle_01;jungle_02;jungle_04;jungle_05;jungle_06;jungle_07||||||
trees|lib_materials:dirt_with_grass_hot_semihumid|0.08|hot_semihumid|shelf|highland|bamboo_tropical_01;bamboo_tropical_02;bamboo_tropical_03;bamboo_tropical_04||||||
plants|lib_materials:dirt_with_grass_hot_semihumid|0.05|hot_semihumid|shelf|highland|grass_jungle_1;grass_jungle_2;grass_jungle_3;grass_jungle_4;grass_jungle_5||||||
plants|lib_materials:dirt_with_grass_hot_semihumid|0.003|hot_semihumid|shelf|highland|plant_creeper||||||
plants|lib_materials:dirt_with_grass_hot_semihumid|0.05|hot_semihumid|shelf|highland|grass_jungle;shrub_lush_01|nil|nil|nil|||
plants|lib_materials:dirt_with_grass_hot_semihumid|0.05|hot_semihumid|shelf|highland|shrub_jungle;plant_small_jungle_tree|nil|nil|nil|||
#||||||||||||
trees|lib_materials:dirt_black_with_grass_hot_semihumid|0.08|hot_semihumid|shelf|highland|capirona_01;capirona_02||||||
trees|lib_materials:dirt_black_with_grass_hot_semihumid|0.08|hot_semihumid|shelf|highland|jungle_01;jungle_02;jungle_04;jungle_05;jungle_06;jungle_07||||||
plants|lib_materials:dirt_black_with_grass_hot_semihumid|0.01|hot_semihumid|shelf|highland|fern_broadleaf_fern|nil|nil|nil|||
plants|lib_materials:dirt_black_with_grass_hot_semihumid|0.002|hot_semihumid|shelf|highland|fern_ladyfern|nil|nil|nil|||
plants|lib_materials:dirt_black_with_grass_hot_semihumid|0.002|hot_semihumid|shelf|highland|fern_large_1|nil|nil|nil|||
plants|lib_materials:dirt_black_with_grass_hot_semihumid|0.003|hot_semihumid|shelf|highland|fern_small_1|nil|nil|nil|||
plants|lib_materials:dirt_black_with_grass_hot_semihumid|0.04|hot_semihumid|shelf|highland|fern_spikefern|nil|nil|nil|||
plants|lib_materials:dirt_black_with_grass_hot_semihumid|0.04|hot_semihumid|shelf|highland|grass_jungle_1;grass_jungle_2;grass_jungle_3;grass_jungle_4;grass_jungle_5|nil|nil|nil|||
#||||||||||||
trees|lib_materials:dirt_brown_with_grass_hot_semihumid|0.08|hot_semihumid|shelf|highland|jungle_01;jungle_02;jungle_04;jungle_05;jungle_06;jungle_07|nil|nil|nil|||
plants|lib_materials:dirt_brown_with_grass_hot_semihumid|0.04|hot_semihumid|shelf|highland|grass_jungle_1;grass_jungle_2;grass_jungle_3;grass_jungle_4;grass_jungle_5||||||
plants|lib_materials:dirt_brown_with_grass_hot_semihumid|0.002|hot_semihumid|shelf|highland|flower_hibiscus;flower_orchid;flower_lantana||||||
plants|lib_materials:dirt_brown_with_grass_hot_semihumid|0.003|hot_semihumid|shelf|highland|plant_creeper||||||
plants|lib_materials:dirt_brown_with_grass_hot_semihumid|0.04|hot_semihumid|shelf|highland|grass_jungle;shrub_lush_01||||||
plants|lib_materials:dirt_brown_with_grass_hot_semihumid|0.04|hot_semihumid|shelf|highland|shrub_jungle;plant_small_jungle_tree||||||
#||||||||||||
trees|lib_materials:dirt_clayey_with_grass_hot_semihumid|0.08|hot_semihumid|shelf|highland|bamboo_tropical_01;bamboo_tropical_02;bamboo_tropical_03;bamboo_tropical_04|nil|nil|nil|||
plants|lib_materials:dirt_clayey_with_grass_hot_semihumid|0.04|hot_semihumid|shelf|highland|grass_jungle_1;grass_jungle_2;grass_jungle_3;grass_jungle_4;grass_jungle_5||||||
plants|lib_materials:dirt_clayey_with_grass_hot_semihumid|0.04|hot_semihumid|shelf|highland|shrub_jungle||||||
plants|lib_materials:dirt_clayey_with_grass_hot_semihumid|0.04|hot_semihumid|shelf|highland|plant_small_jungle_tree||||||
#||||||||||||
plants|lib_materials:dirt_sandy_with_grass_hot_semihumid|0.04|hot_semihumid|shelf|highland|grass_jungle_1;grass_jungle_2;grass_jungle_3;grass_jungle_4;grass_jungle_5||||||
plants|lib_materials:dirt_sandy_with_grass_hot_semihumid|0.005|hot_semihumid|shelf|highland|flower_hibiscus;flower_orchid;flower_lantana||||||
plants|lib_materials:dirt_sandy_with_grass_hot_semihumid|0.005|hot_semihumid|shelf|highland|plant_banana_1;plant_gourd_bottle_1;plant_pineapple_plant||||||
plants|lib_materials:dirt_sandy_with_grass_hot_semihumid|0.005|hot_semihumid|shelf|highland|plant_creeper||||||
plants|lib_materials:dirt_sandy_with_grass_hot_semihumid|0.04|hot_semihumid|shelf|highland|grass_jungle;shrub_lush_01||||||
plants|lib_materials:dirt_sandy_with_grass_hot_semihumid|0.04|hot_semihumid|shelf|highland|shrub_jungle;plant_small_jungle_tree||||||
#||||||||||||
trees|lib_materials:dirt_silty_with_grass_hot_semihumid|0.003|hot_semihumid|shelf|highland|capirona_01;capirona_02|nil|nil|nil|||
trees|lib_materials:dirt_silty_with_grass_hot_semihumid|0.003|hot_semihumid|shelf|highland|jungle_01;jungle_02;jungle_04;jungle_05;jungle_06;jungle_07||||||
plants|lib_materials:dirt_silty_with_grass_hot_semihumid|0.002|hot_semihumid|shelf|highland|tree_fern_giant_sapling||||||
plants|lib_materials:dirt_silty_with_grass_hot_semihumid|0.002|hot_semihumid|shelf|highland|tree_fern_sapling||||||
#||||||||||||
trees|lib_materials:dirt_black_with_litter_rainforest|0.002|hot_semihumid|shelf|highland|capirona_01;capirona_02||||||
trees|lib_materials:dirt_black_with_litter_rainforest|0.002|hot_semihumid|shelf|highland|jungle_01;jungle_02;jungle_04;jungle_05;jungle_06;jungle_07||||||
plants|lib_materials:dirt_black_with_litter_rainforest|0.04|hot_semihumid|shelf|highland|grass_jungle_1;grass_jungle_2;grass_jungle_3;grass_jungle_4;grass_jungle_5||||||
plants|lib_materials:dirt_black_with_litter_rainforest|0.002|hot_semihumid|shelf|highland|flower_hibiscus;flower_orchid;flower_lantana||||||
plants|lib_materials:dirt_black_with_litter_rainforest|0.002|hot_semihumid|shelf|highland|plant_banana_1;plant_gourd_bottle_1;plant_pineapple_plant||||||
plants|lib_materials:dirt_black_with_litter_rainforest|0.002|hot_semihumid|shelf|highland|plant_creeper||||||
plants|lib_materials:dirt_black_with_litter_rainforest|0.04|hot_semihumid|shelf|highland|grass_jungle;shrub_lush_01||||||
plants|lib_materials:dirt_black_with_litter_rainforest|0.04|hot_semihumid|shelf|highland|shrub_jungle;plant_small_jungle_tree||||||
#||||||||||||
trees|lib_materials:dirt_brown_with_litter_rainforest|0.002|hot_semihumid|shelf|highland|jungle_01;jungle_02;jungle_04;jungle_05;jungle_06;jungle_07||||||
plants|lib_materials:dirt_brown_with_litter_rainforest|0.04|hot_semihumid|shelf|highland|grass_jungle_1;grass_jungle_2;grass_jungle_3;grass_jungle_4;grass_jungle_5||||||
plants|lib_materials:dirt_brown_with_litter_rainforest|0.002|hot_semihumid|shelf|highland|flower_hibiscus;flower_orchid;flower_lantana||||||
plants|lib_materials:dirt_brown_with_litter_rainforest|0.002|hot_semihumid|shelf|highland|plant_banana_1;plant_gourd_bottle_1;plant_pineapple_plant||||||
plants|lib_materials:dirt_brown_with_litter_rainforest|0.002|hot_semihumid|shelf|highland|plant_creeper||||||
plants|lib_materials:dirt_brown_with_litter_rainforest|0.04|hot_semihumid|shelf|highland|grass_jungle;shrub_lush_01||||||
plants|lib_materials:dirt_brown_with_litter_rainforest|0.04|hot_semihumid|shelf|highland|shrub_jungle;plant_small_jungle_tree||||||
#||||||||||||
trees|lib_materials:dirt_clayey_with_litter_rainforest|0.002|hot_semihumid|shelf|highland|bamboo_tropical_01;bamboo_tropical_02;bamboo_tropical_03;bamboo_tropical_04||||||
plants|lib_materials:dirt_clayey_with_litter_rainforest|0.04|hot_semihumid|shelf|highland|grass_jungle_1;grass_jungle_2;grass_jungle_3;grass_jungle_4;grass_jungle_5||||||
plants|lib_materials:dirt_clayey_with_litter_rainforest|0.002|hot_semihumid|shelf|highland|flower_hibiscus;flower_orchid;flower_lantana||||||
plants|lib_materials:dirt_clayey_with_litter_rainforest|0.002|hot_semihumid|shelf|highland|plant_banana_1;plant_gourd_bottle_1;plant_pineapple_plant||||||
plants|lib_materials:dirt_clayey_with_litter_rainforest|0.002|hot_semihumid|shelf|highland|plant_creeper||||||
plants|lib_materials:dirt_clayey_with_litter_rainforest|0.04|hot_semihumid|shelf|highland|grass_jungle;shrub_lush_01||||||
plants|lib_materials:dirt_clayey_with_litter_rainforest|0.04|hot_semihumid|shelf|highland|shrub_jungle;plant_small_jungle_tree||||||
#||||||||||||
plants|lib_materials:dirt_sandy_with_litter_rainforest|0.04|hot_semihumid|shelf|highland|grass_jungle_1;grass_jungle_2;grass_jungle_3;grass_jungle_4;grass_jungle_5||||||
plants|lib_materials:dirt_sandy_with_litter_rainforest|0.002|hot_semihumid|shelf|highland|flower_hibiscus;flower_orchid;flower_lantana||||||
plants|lib_materials:dirt_sandy_with_litter_rainforest|0.002|hot_semihumid|shelf|highland|plant_banana_1;plant_gourd_bottle_1;plant_pineapple_plant||||||
plants|lib_materials:dirt_sandy_with_litter_rainforest|0.002|hot_semihumid|shelf|highland|plant_creeper||||||
plants|lib_materials:dirt_sandy_with_litter_rainforest|0.04|hot_semihumid|shelf|highland|grass_jungle;shrub_lush_01||||||
plants|lib_materials:dirt_sandy_with_litter_rainforest|0.04|hot_semihumid|shelf|highland|shrub_jungle;plant_small_jungle_tree||||||
#||||||||||||
trees|lib_materials:dirt_silty_with_litter_rainforest|0.002|hot_semihumid|shelf|highland|capirona_01;capirona_02||||||
trees|lib_materials:dirt_silty_with_litter_rainforest|0.002|hot_semihumid|shelf|highland|jungle_01;jungle_02;jungle_04;jungle_05;jungle_06;jungle_07||||||
plants|lib_materials:dirt_silty_with_litter_rainforest|0.04|hot_semihumid|shelf|highland|grass_jungle_1;grass_jungle_2;grass_jungle_3;grass_jungle_4;grass_jungle_5||||||
plants|lib_materials:dirt_silty_with_litter_rainforest|0.002|hot_semihumid|shelf|highland|flower_hibiscus;flower_orchid;flower_lantana||||||
plants|lib_materials:dirt_silty_with_litter_rainforest|0.002|hot_semihumid|shelf|highland|plant_banana_1;plant_gourd_bottle_1;plant_pineapple_plant||||||
plants|lib_materials:dirt_silty_with_litter_rainforest|0.002|hot_semihumid|shelf|highland|plant_creeper||||||
plants|lib_materials:dirt_silty_with_litter_rainforest|0.04|hot_semihumid|shelf|highland|grass_jungle;shrub_lush_01||||||
plants|lib_materials:dirt_silty_with_litter_rainforest|0.04|hot_semihumid|shelf|highland|shrub_jungle;plant_small_jungle_tree||||||
#||||||||||||
#||||||||||||
#Deco_Type|Place_On|FillRatio|Biome|Y_Min|Y_Max|Deco_Node|HeightMax|SpawnBy|NumSpawnBy|||
#HOT TEMPERATE||||||||||||
#OCEAN||||||||||||
#||||||||||||
#BEACH||||||||||||
schem|lib_materials:sand_volcanic|0.002|hot_temperate_beach|1|2|palm_doum_01;palm_doum_02;palm_doum_03||||||
schem|lib_materials:sand_volcanic|0.002|hot_temperate_beach|1|2|palm_moriche_01;palm_moriche_02;palm_moriche_03||||||
#||||||||||||
#COASTAL||||||||||||
