#Node_Name|Description|Alias_Mod|Alias_Node|Tile_String|Special_Tiles|Inv_Image|Wield_Image|Draw_Type|Vis_Scale|Wld_Scale|Param_Type|ParamType2|Place_Param2|LightSource|Walkable|Pointable|Climbable|Diggable|Buildable|Floodable|Waving|Use_Alpha|Sun_Prop|Liquid_Point|Damage_Per_Second|Grnd_Cnt|Leg_wall|MaxLight|Grow|Eat|Groups|Max_Drops|Drops|Sounds|Dig_Predict|Place_Predict|NodeBox|SelBox|ColBox|Mesh|LiquidType|LiquidViscosity|LiquidRange|LiquidRenew|LiquidAltSource|LiquidAltFlow|OnConstruct|OnTimer|TimerTrig|TimerAct|AfterPlace|OnPlace|
#BUSHES, SHRUBS|||||||||||||||||||||||||||||||||||||||||||||||||||||
plant_heath_red|Plant - Heath Red|||lib_ecology_plant_heath_red.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
plant_heath_sandwort|Plant - Heath Sandwort|||lib_ecology_plant_heath_sandwort.png||||plantlike|2||light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
plant_heath_saxifrage_purple|Plant - Heath Saxifrage Purple|||lib_ecology_plant_heath_saxifrage_purple.png||||plantlike|2||light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
plant_juncus|Plant - Juncus|||lib_ecology_plant_juncus.png||||plantlike|2||light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
plant_juncus_1|Plant - Juncus 1|||lib_ecology_plant_juncus_1.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||plant_juncus_2||snappy 3,flammable 2,plant 1,attached_node 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375|||||||||||||||
plant_juncus_2|Plant - Juncus 2|||lib_ecology_plant_juncus_2.png||||plantlike|4||light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||plant_juncus_3||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375|||||||||||||||
plant_juncus_3|Plant - Juncus 3|||lib_ecology_plant_juncus_3.png||||plantlike|4||light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 0|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375|||||||||||||||
plant_juncus_01|Plant - Juncus 01|||lib_ecology_plant_juncus_01.png||||plantlike|2||light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
plant_juncus_02|Plant - Juncus 02|||lib_ecology_plant_juncus_02.png||||plantlike|2||light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
plant_juncus_small|Plant - Juncus Small|||lib_ecology_plant_juncus_small.png||||plantlike|2||light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
plant_kelp_01|Plant - Kelp 01|||lib_materials_sand_default.png|lib_ecology_plant_kelp_01.png true|lib_ecology_plant_kelp_01.png|lib_ecology_plant_kelp_01.png|plantlike_rooted|||light|leveled|||FALSE||||FALSE||1||TRUE|||FALSE|||||snappy 3,sea 1|||dirt|lib_materials:sand||||||||||||||||||
plant_kelp_02_1|Plant - Kelp 02 1|||lib_materials_sand_default.png|lib_ecology_plant_kelp_02_1.png true|lib_ecology_plant_kelp_02_1.png|lib_ecology_plant_kelp_02_1.png|plantlike_rooted|||light|leveled|||FALSE||||FALSE||1||TRUE|||FALSE|||plant_kelp_02_2||snappy 3,sea 1|||dirt|lib_materials:sand||||||||||||||||||
plant_kelp_02_2|Plant - Kelp 02 2|||lib_materials_sand_default.png|lib_ecology_plant_kelp_02_2.png true|lib_ecology_plant_kelp_02_2.png|lib_ecology_plant_kelp_02_2.png|plantlike_rooted|||light|leveled|||FALSE||||FALSE||1||TRUE|||FALSE|||||snappy 3,sea 1|||dirt|lib_materials:sand||||||||||||||||||
plant_mangrove_fern|Plant - Mangrove Fern|||lib_ecology_plant_mangrove_fern.png||||plantlike|2|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
plant_manna_reed|Plant - Manna Reed|||lib_ecology_plant_manna_reed.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1,color_dark_green 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
plant_nettle_carduus|Plant - Carduus|||lib_ecology_plant_nettle_carduus.png||||plantlike|1.2||light||||FALSE||||FALSE|TRUE|1||TRUE||1|FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
plant_nettle_cleavers|Plant - Cleavers|||lib_ecology_plant_nettle_cleavers.png||||plantlike|1.2||light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||source|3|0|FALSE|lib_ecology:plant_nettle_cleavers|lib_ecology:plant_nettle_cleavers|||||||
plant_nettle_giant_hogweed|Plant - Giant Hogweed|||lib_ecology_plant_nettle_giant_hogweed.png||||plantlike|2||light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
plant_nettle_impatiens|Plant - Impatiens|||lib_ecology_plant_nettle_impatiens.png||||plantlike|1.4||light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
plant_nettle_nettle|Plant - Nettle|||lib_ecology_plant_nettle_nettle.png||||plantlike|1.4||light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
plant_nettle_scotch_broom|Plant - Scotch Broom|||lib_ecology_plant_nettle_scotch_broom.png||||mesh|||light||||FALSE||||||1||TRUE||||||||choppy 2,oddly_breakable_by_hand 1,flora 1,flammable 1|||leaves||||||nettle_scotch_broom.obj|||||||TRUE||||||
plant_palmetto_01|Plant - Palmetto 01|||lib_ecology_plant_palmetto_01.png||||plantlike|1.2||light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
plant_papyrus|Plant - Papyrus|||lib_ecology_plant_papyrus.png^(lib_ecology_plant_papyrus.png^[transformFX),lib_ecology_plant_papyrus.png^(lib_ecology_plant_papyrus.png^[transformFX),lib_ecology_plant_papyrus.png,lib_ecology_plant_papyrus.png^[transformFX,lib_ecology_plant_papyrus.png^[transformFX,lib_ecology_plant_papyrus.png||||nodebox|||light|facedir|||TRUE||||||||TRUE|||FALSE|||||choppy 1,flammable 2,tree 1,lib_ecology_tree 1|||leaves|||-0.4375,-0.5,-0.1875,-0.3125,0.5,-0.0625;-0.1875,-0.5,0.3125,-0.0625,0.5,0.4375;0.0625,-0.5,-0.4375,0.1875,0.5,-0.3125;0.3125,-0.5,0.0625,0.4375,0.5,0.1875;-0.5,0.1875,-0.1875,-0.4375,0.3125,-0.0625;-0.0625,-0.3125,0.3125,0,-0.1875,0.4375;0,-0.0625,-0.4375,0.0625,0.0625,-0.3125;0.4375,0.25,0.0625,0.5,0.4375,0.1875;0.0625,0.1875,-0.5,0.1875,0.375,-0.4375;-0.4375,-0.3125,-0.0625,-0.3125,-0.1875,0;0.3125,-0.0625,0,0.4375,0.0625,0.0625;-0.1875,0.25,0.4375,-0.0625,0.4375,0.5||||||||||||||||
plant_pineapple_plant|Plant - Pineapple|||lib_ecology_plant_pineapple_plant.png||||plantlike|2|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||plant_pineapple_plant||snappy 3,flammable 2,plant 1,attached_node 1,growing 1||lib_ecology:fruit_pineapple|leaves|||||||||||||||||||
plant_pineapple_plant_growing|Plant - Pineapple (Growing)|||lib_ecology_plant_pineapple_plant_growing.png||||plantlike|2|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||plant_pineapple_plant||snappy 3,flammable 2,plant 1,attached_node 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375|||||||||||||||
plant_potato_1|Plant - Potato 1|||lib_ecology_plant_potato_1.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||plant_potato_2||snappy 3,flammable 2,plant 1,attached_node 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375|||||||||||||||
plant_potato_2|Plant - Potato 2|||lib_ecology_plant_potato_2.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||plant_potato_3||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375|||||||||||||||
plant_potato_3|Plant - Potato 3|||lib_ecology_plant_potato_3.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||plant_potato_4||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375|||||||||||||||
plant_potato_4|Plant - Potato 4|||lib_ecology_plant_potato_4.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 0||lib_ecology:fruit_potato|leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375|||||||||||||||
plant_reedmace|Plant - Reedmace|||lib_ecology_plant_reedmace.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
plant_reedmace_1|Plant - Reedmace 1|||lib_ecology_plant_reedmace_1.png||||plantlike|4|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||plant_reedmace_2||snappy 3,flammable 2,plant 1,attached_node 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375|||||||||||||||
plant_reedmace_2|Plant - Reedmace 2|||lib_ecology_plant_reedmace_2.png||||plantlike|4|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||plant_reedmace_3||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375|||||||||||||||
plant_reedmace_3|Plant - Reedmace 3|||lib_ecology_plant_reedmace_3.png||||plantlike|4|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 0|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375|||||||||||||||
plant_reedmace_bottom|Plant - Reedmace Bottom|||lib_ecology_plant_reedmace_bottom.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
plant_reedmace_sapling|Plant - Reedmace Sapling|||lib_ecology_plant_reedmace_sapling.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
plant_reedmace_spikes|Plant - Reedmace Spikes|||lib_ecology_plant_reedmace_spikes.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
plant_reedmace_top|Plant - Reedmace Top|||lib_ecology_plant_reedmace_top.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
plant_reedmace_water|Plant - Reedmace Water|||lib_materials_dirt_mud_01.png|lib_ecology_plant_reedmace_water.png true|lib_ecology_plant_reedmace_water.png|lib_ecology_plant_reedmace_water.png|plantlike_rooted|||light||||FALSE||||FALSE||1||TRUE|||FALSE|||||snappy 3,sea 1|||dirt|lib_ecology:plant_reedmace_water|lib_ecology:plant_reedmace_water|||||||||||||||||
plant_reedmace_sapling_water|Plant - Reedmace Water|||lib_materials_dirt_mud_01.png|lib_ecology_plant_reedmace_sapling.png true|lib_ecology_plant_reedmace_sapling.png|lib_ecology_plant_reedmace_sapling.png|plantlike_rooted|||light||||FALSE||||FALSE||1||TRUE|||FALSE|||||snappy 3,sea 1|||dirt|lib_ecology:plant_reedmace_water|lib_ecology:plant_reedmace_water|||||||||||||||||
plant_seaweed|Plant - Seaweed|||lib_materials_sand_default.png|lib_ecology_plant_seaweed.png true|lib_ecology_plant_seaweed.png|lib_ecology_plant_seaweed.png|plantlike_rooted|||light|leveled|||FALSE||||FALSE||1||TRUE|||FALSE|||||snappy 3,sea 1|||dirt|lib_materials:sand||||||||||||||||||
plant_seaweed2|Plant - Seaweed2|||lib_materials_sand_default.png|lib_ecology_plant_seaweed.png true|lib_ecology_plant_seaweed.png|lib_ecology_plant_seaweed.png|plantlike_rooted|||light|leveled|||FALSE||||FALSE||1||TRUE|||FALSE|||||snappy 3,sea 1|||dirt|lib_materials:sand||||||||||||||||||
plant_seaweed3|Plant - Seaweed3|||lib_materials_sand_default.png|lib_ecology_plant_seaweed.png true|lib_ecology_plant_seaweed.png|lib_ecology_plant_seaweed.png|plantlike_rooted|||light|leveled|||FALSE||||FALSE||1||TRUE|||FALSE|||||snappy 3,sea 1|||dirt|lib_materials:sand||||||||||||||||||
plant_strawberry_1|Plant - Strawberry 1|||lib_ecology_plant_strawberry_1.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||plant_strawberry_2||snappy 3,flammable 2,plant 1,attached_node 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375|||||||||||||||
plant_strawberry_2|Plant - Strawberry 2|||lib_ecology_plant_strawberry_2.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||plant_strawberry_3||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375|||||||||||||||
plant_strawberry_3|Plant - Strawberry 3|||lib_ecology_plant_strawberry_3.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||plant_strawberry_4||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375|||||||||||||||
plant_strawberry_4|Plant - Strawberry 4|||lib_ecology_plant_strawberry_4.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||plant_strawberry_5||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375|||||||||||||||
plant_strawberry_5|Plant - Strawberry 5|||lib_ecology_plant_strawberry_5.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||plant_strawberry_6||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375|||||||||||||||
plant_strawberry_6|Plant - Strawberry 6|||lib_ecology_plant_strawberry_6.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||plant_strawberry_7||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375|||||||||||||||
plant_strawberry_7|Plant - Strawberry 7|||lib_ecology_plant_strawberry_7.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||plant_strawberry_8||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375|||||||||||||||
plant_strawberry_8|Plant - Strawberry 8|||lib_ecology_plant_strawberry_8.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 0||lib_ecology:fruit_strawberry|leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375|||||||||||||||
plant_umbrella|Plant - Umbrella Weed|||lib_ecology_plant_umbrella.png||||plantlike|2|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
plant_vine_01|Vine 01|||lib_ecology_plant_vine_01.png||lib_ecology_plant_vine_01.png|lib_ecology_plant_vine_01.png|signlike|||light|wallmounted|||FALSE||TRUE|||TRUE|1||TRUE|||FALSE|TRUE||||choppy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||wallmounted|||||||||||||||
plant_vine_02|Vine 02|||lib_ecology_plant_vine_02.png||lib_ecology_plant_vine_02.png|lib_ecology_plant_vine_02.png|signlike|||light|wallmounted|||FALSE||TRUE|||TRUE|1||TRUE|||FALSE|TRUE||||choppy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||wallmounted|||||||||||||||
plant_vine_03|Vine 03|||lib_ecology_plant_vine_03.png||lib_ecology_plant_vine_03.png|lib_ecology_plant_vine_03.png|signlike|||light|wallmounted|||FALSE||TRUE|||TRUE|1||TRUE|||FALSE|TRUE||||choppy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||wallmounted|||||||||||||||
plant_vine_ebony|Vine - Ebony|||lib_ecology_plant_vine_ebony.png||lib_ecology_plant_vine_ebony.png|lib_ecology_plant_vine_ebony.png|signlike|||light|wallmounted|||FALSE||TRUE|||TRUE|1||TRUE|||FALSE|TRUE||||choppy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||wallmounted|||||||||||||||
plant_vine_ebony_leaves|Vine - Ebony with Leaves|||lib_ecology_plant_vine_ebony_leaves.png||lib_ecology_plant_vine_ebony_leaves.png|lib_ecology_plant_vine_ebony_leaves.png|signlike|||light|wallmounted|||FALSE||TRUE|||TRUE|1||TRUE|||FALSE|TRUE||||choppy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||wallmounted|||||||||||||||
plant_vine_ebony_liana|Vine - Ebony Liana|||lib_ecology_plant_vine_ebony_liana.png||lib_ecology_plant_vine_ebony_liana.png|lib_ecology_plant_vine_ebony_liana.png|signlike|||light|wallmounted|||FALSE||TRUE|||TRUE|1||TRUE|||FALSE|TRUE||||choppy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||wallmounted|||||||||||||||
plant_vine_mahogany|Vine - Mahogany|||lib_ecology_plant_vine_mahogany.png||lib_ecology_plant_vine_mahogany.png|lib_ecology_plant_vine_mahogany.png|signlike|||light|wallmounted|||FALSE||TRUE|||TRUE|1||TRUE|||FALSE|TRUE||||choppy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||wallmounted|||||||||||||||
plant_vine_mahogany_flowers|Vine - Mahogany Flowers|||lib_ecology_plant_vine_mahogany_flowers.png||lib_ecology_plant_vine_mahogany_flowers.png|lib_ecology_plant_vine_mahogany_flowers.png|signlike|||light|wallmounted|||FALSE||TRUE|||TRUE|1||TRUE|||FALSE|TRUE||||choppy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||wallmounted|||||||||||||||
plant_vine_mahogany_hanging|Vine - Mahogany Hanging|||lib_ecology_plant_vine_mahogany_hanging.png||lib_ecology_plant_vine_mahogany_hanging.png|lib_ecology_plant_vine_mahogany_hanging.png|signlike|||light|wallmounted|||FALSE||TRUE|||TRUE|1||TRUE|||FALSE|TRUE||||choppy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||wallmounted|||||||||||||||
plant_waterlily_pink|Waterlily with Pink Flower (no flower)|||lib_ecology_plant_waterlily_pink_noflower.png||lib_ecology_plant_waterlily_item.png|lib_ecology_plant_waterlily_item.png|mesh|0.5||light||||FALSE||||TRUE|TRUE|1||TRUE|TRUE|||||plant_waterlily_pink_with_flower||snappy 3,flower 1,flammable 1,plant 1,attached_node 1,growing 1|||leaves|lib_ecology:plant_waterlily_pink|lib_ecology:plant_waterlily_pink||-0.4375,-0.5,-0.4375,0.4375,-0.46875,0.4375|||||||||||||||
plant_waterlily_pink_with_flower|Waterlily with Pink Flower|||lib_ecology_plant_waterlily_pink.png||lib_ecology_plant_waterlily_item.png|lib_ecology_plant_waterlily_item.png|mesh|0.5||light||||FALSE||||TRUE|TRUE|1||TRUE|TRUE|||||||snappy 3,flower 1,flammable 1,plant 1,attached_node 1,growing 1|||leaves|lib_ecology:plant_waterlily_pink_with_flower|lib_ecology:plant_waterlily_pink_with_flower||-0.4375,-0.5,-0.4375,0.4375,-0.46875,0.4375|||||||||||||||
plant_waterlily_yellow|Waterlily with Yellow Flower (no flower)|||lib_ecology_plant_waterlily_yellow_noflower.png||lib_ecology_plant_waterlily_item.png|lib_ecology_plant_waterlily_item.png|mesh|0.5||light|facedir|||FALSE||||TRUE|TRUE|1||TRUE|TRUE|||||plant_waterlily_yellow_with_flower||snappy 3,flower 1,flammable 1,plant 1,attached_node 1,growing 1|||leaves|lib_ecology:plant_waterlily_yellow|lib_ecology:plant_waterlily_yellow||-0.4375,-0.5,-0.4375,0.4375,-0.46875,0.4375|||||||||||||||
plant_waterlily_yellow_with_flower|Waterlily with Yellow Flower|||lib_ecology_plant_waterlily_yellow.png||lib_ecology_plant_waterlily_item.png|lib_ecology_plant_waterlily_item.png|mesh|0.5||light|facedir|||FALSE||||TRUE|TRUE|1||TRUE|TRUE|||||||snappy 3,flower 1,flammable 1,plant 1,attached_node 1,growing 1|||leaves|lib_ecology:plant_waterlily_yellow_with_flower|lib_ecology:plant_waterlily_yellow_with_flower||-0.4375,-0.5,-0.4375,0.4375,-0.46875,0.4375|||||||||||||||
plant_weed|Plant - Weed|||lib_ecology_plant_weed.png||||plantlike|1.1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
plant_weed_dead|Plant - Dead Weed|||lib_ecology_plant_weed_dead.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1|||leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
plant_weed_eye|Plant - Eye Weed|||lib_ecology_plant_weed_eye.png||||plantlike|1|0.5,0.5,0.5|light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||||snappy 3,oddly_breakable_by_hand 1,flammable 1,leaves 1,attached_node 1,flora 1,lib_ecology_plant 1||lib_ecology:fruit_eye|leaves||||-0.3,-0.5,-0.3,0.3,0,0.3|||||||||||||||
plant_wheat_1|Plant - Wheat 1|||lib_ecology_plant_wheat_1.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||plant_wheat_2||snappy 3,flammable 2,plant 1,attached_node 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375|||||||||||||||
plant_wheat_2|Plant - Wheat 2|||lib_ecology_plant_wheat_2.png||||plantlike|||light||||FALSE||||FALSE|TRUE|1||TRUE|||FALSE|||plant_wheat_3||snappy 3,flammable 2,plant 1,attached_node 1,not_in_creative_inventory 1,growing 1|||leaves||||-0.375,-0.5,-0.375,0.375,-0.3125,0.375|||||||||||||||
